Company,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Country,High_Cocoa
Mast Brothers,2010,70.0,U.S.A.,3.25,Unknown,Dominican Republic,0
Matale,2013,72.0,Australia,3.5,Trinitario,Vanuatu,1
Matale,2013,68.0,Australia,4.0,Trinitario,Madagascar,0
Matale,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea,1
Matale,2013,70.0,Australia,3.75,Trinitario,"Png, Vanuatu, Mad",0
Maverick,2014,70.0,U.S.A.,3.25,Trinitario,Belize,0
Maverick,2014,70.0,U.S.A.,3.25,Unknown,Dominican Republic,0
Maverick,2014,82.0,U.S.A.,3.25,Criollo,Peru,1
Maverick,2014,63.0,U.S.A.,3.5,Criollo,Peru,0
Mayacama,2016,72.0,U.S.A.,3.0,Unknown,Domincan Republic,1
Meadowlands,2014,70.0,U.S.A.,2.5,Unknown,Bolivia,0
Meadowlands,2014,70.0,U.S.A.,2.75,Unknown,Venezuela,0
Meadowlands,2014,70.0,U.S.A.,3.0,Trinitario,Belize,0
Meadowlands,2014,70.0,U.S.A.,3.0,Unknown,Nicaragua,0
Meadowlands,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0
Menakao (Aka Cinagra),2012,80.0,Madagascar,2.5,Trinitario,Madagascar,1
Menakao (Aka Cinagra),2012,72.0,Madagascar,2.5,Trinitario,Madagascar,1
Mesocacao,2015,80.0,Honduras,2.75,Unknown,El Salvador,1
Mesocacao,2015,70.0,Honduras,3.0,Unknown,El Salvador,0
Mesocacao,2014,80.0,Honduras,3.25,Unknown,Honduras,1
Mesocacao,2014,70.0,Honduras,3.5,Unknown,Honduras,0
Mesocacao,2014,70.0,Honduras,3.25,Unknown,Nicaragua,0
Mesocacao,2014,80.0,Honduras,3.5,Unknown,Nicaragua,1
Metiisto,2014,70.0,Sweden,3.0,Unknown,Brazil,0
Metiisto,2014,72.0,Sweden,3.5,Trinitario,Madagascar,1
Metropolitan,2015,70.0,Amsterdam,3.5,Trinitario,South America,0
Michel Cluizel,2012,66.0,France,3.75,Unknown,Mexico,0
Michel Cluizel,2007,66.0,France,3.5,Trinitario,Venezuela,0
Michel Cluizel,2007,67.0,France,3.5,Forastero,Sao Tome,0
Michel Cluizel,2006,60.0,France,2.0,Unknown,Unknown,0
Michel Cluizel,2006,85.0,France,2.0,Unknown,Unknown,1
Michel Cluizel,2006,70.0,France,3.0,Forastero,Sao Tome,0
Michel Cluizel,2006,67.0,France,4.0,Unknown,Dominican Republic,0
Michel Cluizel,2006,65.0,France,4.0,Trinitario,Madagascar,0
Michel Cluizel,2006,64.0,France,4.0,Unknown,Papua New Guinea,0
Michel Cluizel,2006,99.0,France,2.0,Unknown,Unknown,1
Middlebury,2015,80.0,U.S.A.,3.5,Trinitario,Belize,1
Middlebury,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,0
Middlebury,2015,75.0,U.S.A.,3.75,Unknown,Dominican Republic,1
Middlebury,2015,75.0,U.S.A.,3.75,Unknown,Venezuela,1
Middlebury,2015,75.0,U.S.A.,3.25,Unknown,Tanzania,1
Middlebury,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,0
Middlebury,2013,75.0,U.S.A.,2.5,Unknown,Dominican Republic,1
Middlebury,2013,80.0,U.S.A.,3.25,Trinitario,Belize,1
Middlebury,2012,65.0,U.S.A.,1.5,Unknown,Unknown,0
Middlebury,2012,75.0,U.S.A.,2.0,Criollo,Bolivia,1
Middlebury,2012,70.0,U.S.A.,2.5,Criollo,Indonesia,0
Millcreek Cacao Roasters,2013,70.0,U.S.A.,2.5,Forastero (Nacional),Ecuador,0
Millcreek Cacao Roasters,2012,70.0,U.S.A.,3.5,Unknown,Ecuador,0
Mindo,2010,67.0,U.S.A.,2.75,Unknown,Ecuador,0
Mindo,2010,77.0,U.S.A.,2.75,Unknown,Ecuador,1
Minimal,2016,70.0,Japan,3.5,"Criollo, Trinitario",Haiti,0
Mission,2016,75.0,Brazil,3.75,Unknown,Brazil,1
Mission,2015,70.0,Brazil,3.5,Forastero (Parazinho),Brazil,0
Mita,2012,65.0,Colombia,2.5,Unknown,Colombia,0
Moho,2013,73.0,U.S.A.,3.25,Trinitario,Belize,1
Moho,2013,72.0,U.S.A.,3.0,Trinitario,Belize,1
Moho,2010,67.0,U.S.A.,2.75,Trinitario,Belize,0
Molucca,2015,70.0,U.S.A.,3.0,Unknown,Domincan Republic,0
Molucca,2015,70.0,U.S.A.,2.75,Unknown,Indonesia,0
Molucca,2015,70.0,U.S.A.,3.25,Unknown,Peru,0
Momotombo,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,0
Momotombo,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,0
Momotombo,2011,70.0,Nicaragua,3.25,Unknown,Nicaragua,0
Monarque,2016,72.0,Canada,3.5,Unknown,Dominican Republic,1
Monsieur Truffe,2014,70.0,Australia,3.25,Unknown,Papua New Guinea,0
Montecristi,2015,70.0,Ecuador,3.25,Unknown,Ecuador,0
Montecristi,2015,63.0,Ecuador,3.5,Unknown,Ecuador,0
Montecristi,2015,85.0,Ecuador,3.5,Unknown,Ecuador,1
Muchomas (Mesocacao),2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,0
Muchomas (Mesocacao),2015,80.0,U.S.A.,3.5,Unknown,Nicaragua,1
Mutari,2016,68.0,U.S.A.,2.75,Unknown,Tanzania,0
Mutari,2016,71.0,U.S.A.,2.75,Unknown,Domincan Republic,1
Mutari,2016,68.0,U.S.A.,2.75,Unknown,Madagascar,0
Mutari,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam,1
Nahua,2013,58.0,Costa Rica,2.5,Unknown,Costa Rica,0
Nahua,2013,70.0,Costa Rica,3.0,Unknown,Costa Rica,0
Naive,2013,70.0,Lithuania,3.75,Unknown,"Trinidad, Tobago",0
Naive,2013,78.0,Lithuania,3.75,Forastero (Nacional),Peru,1
Naive,2012,71.0,Lithuania,2.5,Trinitario,Grenada,1
Na�Ve,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,0
Na�Ve,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,1
Na�Ve,2014,70.0,Lithuania,3.0,Unknown,Venezuela,0
Nanea,2013,85.0,U.S.A.,3.5,Unknown,Hawaii,1
Nathan Miller,2014,72.0,U.S.A.,2.25,Unknown,Peru,1
Nathan Miller,2014,70.0,U.S.A.,2.5,Unknown,Dominican Republic,0
Nathan Miller,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar,1
Nathan Miller,2014,70.0,U.S.A.,3.5,Forastero,Ghana,0
Neuhaus (Callebaut),2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,0
Neuhaus (Callebaut),2008,67.0,Belgium,3.75,Trinitario,Trinidad,0
Neuhaus (Callebaut),2007,73.0,Belgium,1.0,Unknown,Unknown,1
Neuhaus (Callebaut),2006,73.0,Belgium,2.0,Forastero,West Africa,1
Neuhaus (Callebaut),2006,75.0,Belgium,2.75,Forastero,Sao Tome,1
Neuhaus (Callebaut),2006,71.0,Belgium,3.0,Criollo,Venezuela,1
Nibble,2015,72.0,U.S.A.,2.25,Criollo,Venezuela,1
Nibble,2015,72.0,U.S.A.,2.75,Trinitario,Dominican Republic,1
Nibble,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,1
Nibble,2015,72.0,U.S.A.,3.0,Criollo,Peru,1
Night Owl,2013,75.0,U.S.A.,2.75,Unknown,Peru,1
Night Owl,2013,75.0,U.S.A.,3.5,Unknown,Ecuador,1
Noble Bean Aka Jerjobo,2014,75.0,U.S.A.,3.0,Forastero,Ghana,1
Noble Bean Aka Jerjobo,2014,75.0,U.S.A.,3.0,Trinitario,Belize,1
Noble Bean Aka Jerjobo,2014,75.0,U.S.A.,3.25,Forastero (Nacional),Peru,1
Noir D' Ebine,2012,70.0,U.S.A.,3.0,Unknown,Venezuela,0
Noir D' Ebine,2012,70.0,U.S.A.,3.0,Unknown,Ecuador,0
Nova Monda,2012,70.0,Nicaragua,3.0,Unknown,Nicaragua,0
Nova Monda,2012,75.0,Niacragua,2.75,Unknown,Nicaragua,1
Nova Monda,2012,80.0,Nicaragua,3.25,Forastero (Nacional),Ecuador,1
Nuance,2015,70.0,U.S.A.,3.75,Forastero,Ghana,0
Nuance,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador,0
Nuance,2015,70.0,U.S.A.,3.0,Criollo,Venezuela,0
Nuance,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar,0
Nuance,2015,70.0,U.S.A.,3.75,Unknown,Dominican Republic,0
Nugali,2016,70.0,Brazil,3.5,Trinitario (Scavina),Brazil,0
Oakland Chocolate Co.,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica,0
Obolo,2015,70.0,Chile,3.75,Criollo,Peru,0
Obolo,2015,70.0,Chile,3.75,Criollo,Peru,0
Ocelot,2015,70.0,Scotland,3.75,Forastero,Congo,0
Ocelot,2015,75.0,Scotland,4.0,Criollo,Peru,1
Ocho,2016,100.0,New Zealand,2.75,Unknown,Samoa,1
Ocho,2016,70.0,New Zealand,3.5,Unknown,Samoa,0
Ocho,2014,66.0,New Zealand,2.75,Unknown,Papua New Guinea,0
Ocho,2014,70.0,New Zealand,3.0,Unknown,Papua New Guinea,0
Ocho,2014,88.0,New Zealand,3.25,Unknown,Papua New Guinea,1
Ocho,2014,74.0,New Zealand,3.5,Unknown,Papua New Guinea,1
Ohiyo,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,0
Ohiyo,2015,70.0,U.S.A.,3.0,Unknown,Tanzania,0
Oialla By Bojessen (Malmo),2011,70.0,Germany,3.5,Criollo,Bolivia,0
Olive And Sinclair,2010,72.0,U.S.A.,3.0,Unknown,Dominican Republic,1
Olive And Sinclair,2010,72.0,U.S.A.,3.0,Forastero,Ghana,1
Olive And Sinclair,2009,67.0,U.S.A.,2.75,Unknown,"Ghana, Domin. Rep",0
Olive And Sinclair,2009,75.0,U.S.A.,3.0,Unknown,"Ghana, Domin. Rep",1
Olivia,2011,76.0,Canada,2.0,Unknown,Carribean,1
Olivia,2011,76.0,Canada,2.75,Unknown,Carribean,1
Olivia,2011,85.0,Canada,2.75,Unknown,Carribean,1
Olivia,2011,85.0,Canada,3.0,Unknown,Carribean,1
Omanhene,2011,80.0,Ghana,2.75,Forastero,Ghana,1
Omnom,2016,70.0,Iceland,3.75,Trinitario,Tanzania,0
Omnom,2014,70.0,Iceland,3.0,Unknown,Papua New Guinea,0
Omnom,2014,66.0,Iceland,3.5,Trinitario,Madagascar,0
Organicfair,2013,74.0,Canada,2.75,Trinitario,Belize,1
Organicfair,2013,72.0,Canada,2.75,Unknown,Dominican Republic,1
Organicfair,2013,72.0,Canada,2.75,Trinitario,Nicaragua,1
Organicfair,2013,72.0,Canada,3.0,Unknown,Dominican Republic,1
Organicfair,2013,72.0,Canada,3.0,Trinitario,Ecuador,1
Original Beans (Felchlin),2014,68.0,Switzerland,2.75,Unknown,Papua New Guinea,0
Original Beans (Felchlin),2014,80.0,Switzerland,3.25,Blend,Unknown,1
Original Beans (Felchlin),2011,66.0,Switzerland,3.75,Unknown,Bolivia,0
Original Beans (Felchlin),2009,70.0,Switzerland,3.0,Forastero,Congo,0
Original Beans (Felchlin),2009,75.0,Switzerland,3.0,Criollo,Peru,1
Original Beans (Felchlin),2009,68.0,Switzerland,3.25,Unknown,Bolivia,0
Original Hawaiin Chocolate Factory,2009,60.0,U.S.A.,3.0,Criollo,Hawaii,0
Original Hawaiin Chocolate Factory,2006,60.0,U.S.A.,3.0,Unknown,Hawaii,0
Orquidea,2012,65.0,Peru,3.0,Unknown,Peru,0
Orquidea,2012,72.0,Peru,3.0,Unknown,Peru,1
Pacari,2016,70.0,Ecuador,4.0,Unknown,Colombia,0
Pacari,2014,70.0,Ecuador,3.25,Unknown,Ecuador,0
Pacari,2014,70.0,Ecuador,3.5,Unknown,Ecuador,0
Pacari,2014,70.0,Ecuador,3.75,Unknown,Ecuador,0
Pacari,2014,70.0,Ecuador,4.0,Unknown,Ecuador,0
Pacari,2012,85.0,Ecuador,2.75,Unknown,Ecuador,1
Pacari,2012,70.0,Ecuador,4.0,Unknown,Peru,0
Pacari,2011,70.0,Ecuador,3.5,Unknown,Ecuador,0
Pacari,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador,0
Pacari,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador,0
Pacari,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador,1
Pacari,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador,1
Pacari,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador,0
Palette De Bine,2016,70.0,Canada,2.75,Unknown,Guatemala,0
Palette De Bine,2016,72.0,Canada,3.0,Trinitario,Belize,1
Palette De Bine,2015,70.0,Canada,3.25,Unknown,Bolivia,0
Palette De Bine,2015,70.0,Canada,3.25,Trinitario,Trinidad,0
Palette De Bine,2015,72.0,Canada,3.5,Unknown,Tanzania,1
Palette De Bine,2015,72.0,Canada,3.75,Trinitario,Vietnam,1
Palette De Bine,2014,72.0,Canada,2.75,Unknown,Bolivia,1
Palette De Bine,2014,78.0,Canada,3.75,Trinitario,Madagascar,1
Palette De Bine,2014,75.0,Canada,2.75,Unknown,Ecuador,1
Palette De Bine,2014,75.0,Canada,3.5,Blend,"Trinidad, Ecuador",1
Palette De Bine,2014,70.0,Canada,3.75,Trinitario,Trinidad,0
Pangea,2016,76.0,Spain,3.0,Unknown,Fiji,1
Park 75,2014,65.0,U.S.A.,3.5,Unknown,South America,0
Parliament,2016,70.0,U.S.A.,3.25,Unknown,Tanzania,0
Parliament,2015,70.0,U.S.A.,3.5,Unknown,Guatemala,0
Parliament,2014,70.0,U.S.A.,3.0,Unknown,Bolivia,0
Parliament,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0
Pascha,2013,55.0,Peru,2.5,Unknown,Peru,0
Pascha,2013,70.0,Peru,2.75,Unknown,Peru,0
Patric,2011,70.0,U.S.A.,3.75,Blend,Unknown,0
Patric,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar,1
Patric,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar,0
Patric,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,0
Patric,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar,0
Patric,2013,67.0,U.S.A.,4.0,Unknown,Peru,0
Paul Young,2014,73.0,U.K.,2.25,Trinitario,Madagascar,1
Paul Young,2014,64.0,U.K.,2.75,Trinitario,Madagascar,0
Peppalo,2015,82.0,U.S.A.,3.0,Unknown,Dominican Republic,1
Pierre Marcolini,2015,70.0,Belgium,3.25,Forastero,Cameroon,0
Pierre Marcolini,2010,75.0,Belgium,3.0,Criollo,Venezuela,1
Pierre Marcolini,2010,75.0,Belgium,3.25,Trinitario,Trinidad,1
Pierre Marcolini,2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba,1
Pierre Marcolini,2010,85.0,Belgium,3.0,Criollo,Peru,1
Pierre Marcolini,2009,72.0,Belgium,3.0,Forastero,Brazil,1
Pierre Marcolini,2009,72.0,Belgium,3.0,Criollo,Mexico,1
Pierre Marcolini,2007,70.0,Belgium,4.0,Blend,"Venezuela, Java",0
Pierre Marcolini,2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador,1
Pierre Marcolini,2007,72.0,Belgium,4.0,Trinitario,Madagascar,1
Pierre Marcolini,2007,85.0,Belgium,3.5,Blend,Venezuela/ Ghana,1
Pierre Marcolini,2006,72.0,Belgium,4.0,Criollo,Mexico,1
Pierre Marcolini,2006,72.0,Belgium,3.0,Criollo,Indonesia,1
Pierre Marcolini,2006,72.0,Belgium,4.0,Criollo,Venezuela,1
Pinellas,2016,80.0,U.S.A.,2.5,Unknown,Honduras,1
Pitch Dark,2015,62.0,U.S.A.,2.5,Unknown,Nicaragua,0
Pitch Dark,2015,80.0,U.S.A.,2.75,Unknown,Nicaragua,1
Pitch Dark,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,1
Pitch Dark,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua,1
Pitch Dark,2015,80.0,U.S.A.,3.25,Unknown,Nicaragua,1
Pitch Dark,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar,1
Pitch Dark,2014,73.0,U.S.A.,2.5,Trinitario,Fiji,1
Pitch Dark,2014,73.0,U.S.A.,3.25,Unknown,Ecuador,1
Pitch Dark,2014,73.0,U.S.A.,3.5,Unknown,Ecuador,1
Pomm (Aka Dead Dog),2012,76.0,U.S.A.,2.5,Unknown,Dominican Republic,1
Pomm (Aka Dead Dog),2012,82.0,U.S.A.,2.75,Criollo,Peru,1
Potomac,2016,70.0,U.S.A.,3.75,Unknown,Domincan Republic,0
Potomac,2014,70.0,U.S.A.,3.75,Unknown,Venezuela,0
Potomac,2011,70.0,U.S.A.,3.5,Matina,Costa Rica,0
Potomac,2011,70.0,U.S.A.,3.0,Matina,Costa Rica,0
Potomac,2011,70.0,U.S.A.,2.75,Unknown,Peru,0
Potomac,2011,70.0,U.S.A.,3.5,Unknown,Brazil,0
Potomac,2010,82.0,U.S.A.,3.75,Matina,Costa Rica,1
Pralus,2015,75.0,France,3.25,Unknown,Peru,1
Pralus,2011,75.0,France,3.25,Criollo (Porcelana),Venezuela,1
Pralus,2010,75.0,France,3.5,Trinitario,Venezuela,1
Pralus,2009,75.0,France,2.0,Unknown,Venezuela,1
Pralus,2008,75.0,France,3.0,Trinitario,Papua New Guinea,1
Pralus,2008,100.0,France,3.0,Criollo,Madagascar,1
Pralus,2008,75.0,France,2.0,Unknown,Dominican Republic,1
Pralus,2008,75.0,France,3.5,Unknown,Brazil,1
Pralus,2007,75.0,France,4.0,Forastero,Sao Tome,1
Pralus,2006,75.0,France,3.0,Forastero,Brazil,1
Pralus,2006,75.0,France,3.5,Criollo,Tanzania,1
Pralus,2006,75.0,France,3.5,Forastero,Sao Tome & Principe,1
Pralus,2006,75.0,France,3.5,Trinitario,Trinidad,1
Pralus,2006,75.0,France,3.75,Criollo,Madagascar,1
Pralus,2006,75.0,France,3.5,Criollo,Indonesia,1
Pralus,2006,75.0,France,3.5,Trinitario,Venezuela,1
Pralus,2006,75.0,France,4.0,Trinitario,Jamaica,1
Pralus,2006,75.0,France,3.0,Trinitario,Ecuador,1
Pralus,2006,75.0,France,3.0,Trinitario,Vanuatu,1
Pralus,2006,75.0,France,3.25,Forastero,Ghana,1
Pralus,2006,75.0,France,3.5,Trinitario,Colombia,1
Pralus,2006,80.0,France,4.0,"Criollo, Trinitario",Ecuador,1
Pralus,2006,75.0,France,3.0,Trinitario,Cuba,1
Pralus,2006,75.0,France,3.0,"Trinitario, Forastero","Venezuela, Ghana",1
Pralus,2006,75.0,France,3.5,"Criollo, Forastero","Indonesia, Ghana",1
Pump Street Bakery,2016,77.0,U.K.,3.5,Unknown,Ecuador,1
Pump Street Bakery,2015,70.0,U.K.,3.5,Trinitario,Grenada,0
Pump Street Bakery,2015,74.0,U.K.,3.5,Criollo,Madagascar,1
Pump Street Bakery,2015,80.0,U.K.,2.75,Unknown,Honduras,1
Pump Street Bakery,2014,75.0,U.K.,2.75,Trinitario,Venezuela,1
Pump Street Bakery,2014,75.0,U.K.,3.0,Forastero (Nacional),Ecuador,1
Pump Street Bakery,2014,72.0,U.K.,3.25,Trinitario,Madagascar,1
Pump Street Bakery,2014,85.0,U.K.,2.75,Forastero (Nacional),Ecuador,1
Pura Delizia,2012,73.0,Italy,2.75,Unknown,Venezuela,1
Q Chocolate,2013,75.0,Brazil,3.25,Unknown,Brazil,1
Q Chocolate,2013,85.0,Brazil,3.5,Unknown,Brazil,1
Q Chocolate,2013,55.0,Brazil,2.75,Unknown,Brazil,0
Q Chocolate,2013,80.0,Brazil,3.25,Unknown,Brazil,1
Q Chocolate,2012,60.0,Brazil,3.0,Unknown,Brazil,0
Q Chocolate,2012,65.0,Brazil,3.25,Unknown,Brazil,0
Quetzalli (Wolter),2016,70.0,Mexico,2.75,Criollo,Mexico,0
Quetzalli (Wolter),2016,74.0,Mexico,3.0,Trinitario,Mexico,1
Raaka,2016,70.0,U.S.A.,3.0,Unknown,"Peru(Smartin,Pangoa,Nacional)",0
Raaka,2015,75.0,U.S.A.,2.75,Forastero,Congo,1
Raaka,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar,1
Raaka,2011,85.0,U.S.A.,3.5,Unknown,Dominican Republic,1
Rain Republic,2010,70.0,Guatemala,2.75,Unknown,Guatemala,0
Rancho San Jacinto,2010,75.0,Eucador,3.0,"Forastero(Arriba, Ccn)",Ecuador,1
Ranger,2015,70.0,U.S.A.,2.5,Unknown,Peru,0
Ranger,2015,80.0,U.S.A.,3.25,Unknown,Peru,1
Ranger,2015,73.0,U.S.A.,3.5,Criollo,Peru,1
Raoul Boulanger,2016,75.0,France,3.25,Criollo,Peru,1
Raw Cocoa,2012,70.0,Poland,2.5,Criollo,Unknown,0
Republica Del Cacao (Aka Confecta),2010,75.0,Ecuador,3.25,Unknown,Ecuador,1
Republica Del Cacao (Aka Confecta),2009,75.0,Ecuador,2.5,Forastero (Arriba),Ecuador,1
Republica Del Cacao (Aka Confecta),2007,75.0,Ecuador,3.0,Forastero (Arriba),Ecuador,1
Republica Del Cacao (Aka Confecta),2007,67.0,Ecuador,3.5,Forastero (Arriba),Ecuador,0
Republica Del Cacao (Aka Confecta),2007,75.0,Ecuador,3.75,Forastero (Arriba),Ecuador,1
Ritual,2016,75.0,U.S.A.,3.75,Unknown,Ecuador,1
Ritual,2015,85.0,U.S.A.,3.5,Unknown,Ecuador,1
Ritual,2015,70.0,U.S.A.,3.5,Blend,Unknown,0
Ritual,2013,75.0,U.S.A.,3.75,Trinitario,Belize,1
Ritual,2013,75.0,U.S.A.,3.0,Forastero (Nacional),Peru,1
Ritual,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar,1
Ritual,2012,75.0,U.S.A.,3.25,Nacional (Arriba),Ecuador,1
Ritual,2012,75.0,U.S.A.,3.5,Trinitario,Trinidad,1
Ritual,2011,75.0,U.S.A.,3.5,Unknown,Costa Rica,1
Roasting Masters,2016,70.0,South Korea,3.25,Unknown,Costa Rica,0
Roasting Masters,2016,70.0,South Korea,3.25,Unknown,Costa Rica,0
Roasting Masters,2016,70.0,South Korea,3.25,Unknown,Costa Rica,0
Robert (Aka Chocolaterie Robert),2013,75.0,Madagascar,3.25,Trinitario,Madagascar,1
Robert (Aka Chocolaterie Robert),2013,68.0,Madagascar,3.25,Trinitario,Madagascar,0
Rococo (Grenada Chocolate Co.),2012,66.0,U.K.,3.5,Trinitario,Grenada,0
Rogue,2016,75.0,U.S.A.,3.75,Unknown,Honduras,1
Rogue,2015,70.0,U.S.A.,3.75,Unknown,Venezuela,0
Rogue,2015,75.0,U.S.A.,3.25,Unknown,Bolivia,1
Rogue,2014,80.0,U.S.A.,3.75,Criollo,Venezuela,1
Rogue,2013,70.0,U.S.A.,3.5,Trinitario,Madagascar,0
Rogue,2013,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0
Rogue,2013,75.0,U.S.A.,4.0,Unknown,Bolivia,1
Rogue,2013,75.0,U.S.A.,3.75,Trinitario,Jamaica,1
Rogue,2012,75.0,U.S.A.,3.75,Nacional (Arriba),Ecuador,1
Rogue,2011,75.0,U.S.A.,3.0,Criollo,Bolivia,1
Rogue,2010,75.0,U.S.A.,3.75,Unknown,Peru,1
Rogue,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,0
Rogue,2008,70.0,U.S.A.,2.75,Unknown,Dominican Republic,0
Rogue,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica,0
Rogue,2008,70.0,U.S.A.,2.75,Trinitario,Madagascar,0
Rogue,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad,0
Rozsavolgyi,2012,84.0,Hungary,2.5,Unknown,Venezuela,1
Rozsavolgyi,2012,76.0,Hungary,2.25,Trinitario,Venezuela,1
Rozsavolgyi,2012,72.0,Hungary,2.5,Trinitario,Madagascar,1
Rozsavolgyi,2011,73.0,Hungary,3.5,Criollo,Venezuela,1
Rozsavolgyi,2011,71.0,Hungary,2.5,Unknown,Venezuela,1
Rozsavolgyi,2011,70.0,Hungary,3.5,Unknown,Venezuela,0
Rozsavolgyi,2011,77.0,Hungary,2.75,Forastero,Principe,1
S.A.I.D.,2010,64.0,Italy,3.5,Trinitario,Madagascar,0
S.A.I.D.,2010,100.0,Italy,1.5,Unknown,Unknown,1
S.A.I.D.,2010,70.0,Italy,3.0,Unknown,Dominican Republic,0
S.A.I.D.,2010,72.0,Italy,3.5,Unknown,Carribean,1
S.A.I.D.,2010,72.0,Italy,3.5,Unknown,Unknown,1
Sacred,2012,83.0,U.S.A.,2.75,Unknown,Central And S. America,1
Sacred,2012,69.0,U.S.A.,3.25,Unknown,Central And S. America,0
Salgado,2008,70.0,Argentina,3.5,Forastero,Brazil,0
Salgado,2008,70.0,Argentina,3.5,Forastero (Nacional),Ecuador,0
Salgado,2008,70.0,Argentina,3.5,Trinitario,Venezuela,0
Salgado,2008,70.0,Argentina,3.5,Forastero (Arriba) Asss,Ecuador,0
Santander (Compania Nacional),2009,75.0,Colombia,2.75,Forastero (Nacional),Colombia,1
Santander (Compania Nacional),2009,70.0,Colombia,3.0,Forastero (Nacional),Colombia,0
Santander (Compania Nacional),2006,53.0,Colombia,2.0,Forastero (Nacional),Colombia,0
Santander (Compania Nacional),2006,65.0,Colombia,3.0,Forastero (Nacional),Colombia,0
Santander (Compania Nacional),2006,70.0,Colombia,4.0,Forastero (Nacional),Colombia,0
Santome,2011,70.0,France,2.75,Forastero,Sao Tome,0
Scharffen Berger,2012,78.0,U.S.A.,4.0,Unknown,Peru,1
Scharffen Berger,2011,68.0,U.S.A.,3.75,Unknown,Papua New Guinea,0
Scharffen Berger,2010,68.0,U.S.A.,3.5,Trinitario,Grenada,0
Scharffen Berger,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,0
Scharffen Berger,2009,68.0,U.S.A.,3.75,Unknown,Brazil,0
Scharffen Berger,2009,65.0,U.S.A.,4.0,Forastero,Ghana,0
Scharffen Berger,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam,1
Scharffen Berger,2008,72.0,U.S.A.,3.0,Blend,"Ven., Trinidad, Mad.",1
Scharffen Berger,2007,72.0,U.S.A.,3.0,Blend,Carribean(Dr/Jam/Tri),1
Scharffen Berger,2007,62.0,U.S.A.,3.0,Unknown,Unknown,0
Scharffen Berger,2007,75.0,U.S.A.,3.75,Unknown,Venezuela,1
Scharffen Berger,2007,75.0,U.S.A.,3.0,Blend,Carribean,1
Scharffen Berger,2006,82.0,U.S.A.,2.0,Unknown,Unknown,1
Scharffen Berger,2006,70.0,U.S.A.,3.5,Blend,Unknown,0
Scharffen Berger,2006,68.0,U.S.A.,2.0,Blend,Ghana & Madagascar,0
Scharffen Berger,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica,0
Scharffen Berger,2006,62.0,U.S.A.,3.0,Blend,Unknown,0
Seaforth,2015,70.0,U.K.,2.75,Unknown,Domincan Republic,0
Seaforth,2015,70.0,U.K.,2.75,Unknown,Grenada,0
Shark Mountain,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica,1
Shark Mountain,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea,1
Shark Mountain,2015,77.0,U.S.A.,2.75,Criollo,Venezuela,1
Shark Mountain,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,1
Shark Mountain,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador,1
